"PLOT.ID","rows","ranges","Block","Rep","Group","Trt","year","genotype","note","Calibration","ASD","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"2228","28","5","2","1","Inbred","LN","2022","BGEM-0045-N","BGEM_Tall_early","0","1",72.4500000000293,7.55000000000278,81.2499999999659,180.000000000392,219.500000000387
"2246","46","5","2","1","Inbred","LN","2022","BGEM-0046-N","BGEM_Tall_early","0","1",67.8250000000292,7.12500000000278,59.4999999999659,153.750000000392,191.750000000387
"2007","7","1","2","1","Inbred","LN","2022","BGEM-0047-S","BGEM_Short_early","0","2",66.9250000000293,7.90000000000278,45.2499999999659,140.250000000392,178.000000000387
"2204","4","5","2","1","Inbred","LN","2022","BGEM-0048-S","BGEM_Short_late","0","1",64.1750000000293,8.37500000000278,60.4999999999659,136.750000000392,174.750000000387
"2193","43","4","2","1","Inbred","LN","2022","BGEM-0049-S","BGEM_Tall_early","0","1",76.8250000000293,9.57500000000278,80.7499999999659,179.000000000392,217.250000000387
"2108","8","3","2","1","Inbred","LN","2022","BGEM-0050-S","BGEM_Short_early","0","1",74.8500000000293,8.22500000000278,59.4999999999659,153.000000000392,197.000000000387
"2089","39","2","2","1","Inbred","LN","2022","BGEM-0051-S","BGEM_Tall_late","0","1",74.2750000000293,8.42500000000278,74.2499999999659,170.750000000392,211.500000000387
"2134","34","3","2","1","Inbred","LN","2022","BGEM-0052-S","BGEM_Tall_late","0","1",68.3500000000293,6.12500000000278,64.4999999999659,141.250000000392,176.500000000387
"2283","33","6","2","1","Inbred","LN","2022","BGEM-0053-S","BGEM_Tall_early","0","2",62.9250000000293,6.60000000000278,84.9999999999659,149.250000000392,178.500000000387
"2238","38","5","2","1","Inbred","LN","2022","BGEM-0054-S","BGEM_Tall_early","0","1",72.7750000000293,8.22500000000278,75.9999999999659,174.000000000392,222.250000000387
"2117","17","3","2","1","Inbred","LN","2022","BGEM-0055-S","BGEM_Short_early","0","2",69.1750000000293,7.30000000000278,56.7499999999659,137.250000000392,178.750000000387
"2086","36","2","2","1","Inbred","LN","2022","BGEM-0056-S","BGEM_Tall_late","0","1",71.1500000000293,8.60000000000278,55.9999999999659,156.000000000392,192.750000000387
"2186","36","4","2","1","Inbred","LN","2022","BGEM-0057-S","BGEM_Tall_late","0","1",71.7250000000293,8.82500000000278,58.7499999999659,127.500000000392,159.750000000387
"2194","44","4","2","1","Inbred","LN","2022","BGEM-0058-N","BGEM_Tall_early","0","1",69.4000000000293,7.65000000000278,95.7499999999659,174.750000000392,204.250000000387
"2306","6","7","2","1","Inbred","LN","2022","BGEM-0059-S","BGEM_Short_late","0","2",68.5750000000293,7.05000000000278,64.249999999966,135.000000000392,171.250000000387
"2132","32","3","2","1","Inbred","LN","2022","BGEM-0060-S","BGEM_Tall_late","0","2",67.2250000000293,9.12500000000278,84.9999999999659,171.250000000392,215.250000000387
"2143","43","3","2","1","Inbred","LN","2022","BGEM-0061-N","BGEM_Tall_late","0","1",57.3000000000293,8.52500000000278,77.9999999999659,168.750000000392,202.000000000387
"2281","31","6","2","1","Inbred","LN","2022","BGEM-0062-N","BGEM_Tall_early","0","2",72.5750000000293,7.32500000000278,68.249999999966,162.750000000392,202.250000000387
"2297","47","6","2","1","Inbred","LN","2022","BGEM-0063-N","BGEM_Tall_early","0","2",75.5250000000293,5.82500000000278,79.9999999999659,187.500000000392,233.750000000387
"2184","34","4","2","1","Inbred","LN","2022","BGEM-0064-N","BGEM_Tall_late","0","2",69.8500000000293,6.00000000000278,95.2499999999659,174.000000000392,183.500000000387
"2040","40","1","2","1","Inbred","LN","2022","BGEM-0065-N","BGEM_Tall_late","0","2",70.5500000000293,7.32500000000278,97.7499999999659,190.250000000392,222.750000000387
"2112","12","3","2","1","Inbred","LN","2022","BGEM-0066-N","BGEM_Short_early","0","2",65.7250000000293,6.25000000000278,55.4999999999659,117.250000000392,152.000000000387
"2216","16","5","2","1","Inbred","LN","2022","BGEM-0067-S","BGEM_Short_late","0","1",66.6500000000293,7.92500000000278,55.2499999999659,142.750000000392,181.250000000387
"2052","2","2","2","1","Inbred","LN","2022","BGEM-0068-S","BGEM_Short_early","0","2",69.8500000000293,7.47500000000278,45.9999999999659,130.750000000392,177.750000000387
"2044","44","1","2","1","Inbred","LN","2022","BGEM-0069-S","BGEM_Tall_late","0","2",75.5750000000293,8.95000000000278,75.9999999999659,176.250000000392,218.500000000387
"2127","27","3","2","1","Inbred","LN","2022","BGEM-0070-S","BGEM_Tall_late","0","2",72.3000000000293,8.82500000000278,71.2499999999659,159.500000000392,198.250000000387
"2206","6","5","2","1","Inbred","LN","2022","BGEM-0071-S","BGEM_Short_late","0","2",52.4750000000293,6.60000000000278,55.7499999999659,112.250000000392,143.750000000387
"2179","29","4","2","1","Inbred","LN","2022","BGEM-0072-S","BGEM_Tall_late","0","2",69.4250000000293,8.17500000000278,56.2499999999659,145.250000000392,195.500000000387
"2202","2","5","2","1","Inbred","LN","2022","BGEM-0073-S","BGEM_Short_late","0","1",60.3307154050385,7.6758703242513,55.8383843604146,117.703690121999,160.145142789194
"2254","4","6","2","1","Inbred","LN","2022","BGEM-0074-S","BGEM_Short_late","0","1",62.8250000000293,8.70000000000278,54.7499999999659,128.000000000392,165.250000000387
"2029","29","1","2","1","Inbred","LN","2022","BGEM-0075-S","BGEM_Tall_late","0","2",71.5000000000293,8.15000000000278,97.999999999966,170.000000000392,214.750000000387
"2328","28","7","2","1","Inbred","LN","2022","BGEM-0076-S","BGEM_Tall_early","0","1",61.6500000000293,8.15000000000278,74.9999999999659,153.000000000392,190.000000000387
"2063","13","2","2","1","Inbred","LN","2022","BGEM-0077-S","BGEM_Short_early","0","2",67.8500000000293,6.87500000000278,47.2499999999659,143.750000000392,183.500000000387
"2231","31","5","2","1","Inbred","LN","2022","BGEM-0078-N","BGEM_Tall_early","0","1",68.0750000000292,6.27500000000278,61.2499999999659,162.000000000392,191.000000000387
"2287","37","6","2","1","Inbred","LN","2022","BGEM-0078-S","BGEM_Tall_early",NA,NA,62.4807154050385,5.52587032425131,50.3383843604146,127.703690121999,161.145142789194
"2023","23","1","2","1","Inbred","LN","2022","BGEM-0079-S","BGEM_Short_early","0","1",71.8250000000293,8.40000000000278,55.7499999999659,154.500000000392,195.750000000387
"2015","15","1","2","1","Inbred","LN","2022","BGEM-0080-S","BGEM_Short_early","0","1",67.6250000000293,8.17500000000278,57.2499999999659,157.000000000392,194.500000000387
"2333","33","7","2","1","Inbred","LN","2022","BGEM-0081-S","BGEM_Tall_early","0","1",74.1000000000293,8.55000000000278,77.2499999999659,175.750000000392,215.500000000387
"2020","20","1","2","1","Inbred","LN","2022","BGEM-0082-S","BGEM_Short_early","0","2",68.3000000000293,8.87500000000278,36.2499999999659,113.250000000392,146.250000000387
"2161","11","4","2","1","Inbred","LN","2022","BGEM-0083-S","BGEM_Short_early","0","1",74.3750000000293,7.92500000000278,66.7499999999659,152.500000000392,189.000000000387
"2265","15","6","2","1","Inbred","LN","2022","BGEM-0084-S","BGEM_Short_late","0","1",67.2000000000293,7.75000000000278,56.9999999999659,143.500000000392,183.000000000387
"2064","14","2","2","1","Inbred","LN","2022","BGEM-0085-N","BGEM_Short_early","0","2",66.4750000000293,6.47500000000278,67.9999999999659,146.000000000392,178.250000000387
"2243","43","5","2","1","Inbred","LN","2022","BGEM-0086-N","BGEM_Tall_early","0","1",61.9000000000293,6.67500000000278,79.7499999999659,158.500000000392,196.750000000387
"2144","44","3","2","1","Inbred","LN","2022","BGEM-0087-N","BGEM_Tall_late","0","1",67.5250000000293,7.45000000000278,85.9999999999659,177.500000000392,215.250000000387
"2220","20","5","2","1","Inbred","LN","2022","BGEM-0088-N","BGEM_Short_late","0","1",74.7500000000293,8.05000000000278,66.9999999999659,141.000000000392,172.250000000387
"2214","14","5","2","1","Inbred","LN","2022","BGEM-0089-N","BGEM_Short_late","0","1",68.36928459502,7.12412967575426,49.6616156395173,123.296309878785,152.85485721158
"2315","15","7","2","1","Inbred","LN","2022","BGEM-0090-N","BGEM_Short_late","0","2",67.5000000000293,6.97500000000278,54.9999999999659,139.250000000392,179.250000000387
"2284","34","6","2","1","Inbred","LN","2022","BGEM-0091-N","BGEM_Tall_early","0","2",64.4250000000293,6.05000000000278,58.4999999999659,125.750000000392,163.750000000387
"2199","49","4","2","1","Inbred","LN","2022","BGEM-0092-S","BGEM_Tall_early","0","1",74.3500000000293,6.87500000000278,75.9999999999659,180.250000000392,219.250000000387
"2115","15","3","2","1","Inbred","LN","2022","BGEM-0094-S","BGEM_Short_early","0","2",62.4250000000293,7.55000000000278,53.4999999999659,123.250000000392,155.250000000387
"2123","23","3","2","1","Inbred","LN","2022","BGEM-0095-S","BGEM_Short_early","0","2",65.9250000000293,8.05000000000278,57.9999999999659,125.000000000392,156.000000000387
"2318","18","7","2","1","Inbred","LN","2022","BGEM-0097-S","BGEM_Short_late","0","1",64.8000000000293,8.37500000000278,43.9999999999659,124.000000000392,156.750000000387
"2349","49","7","2","1","Inbred","LN","2022","BGEM-0098-S","BGEM_Tall_early","0","2",57.4000000000293,6.65000000000278,47.4999999999659,137.250000000392,173.000000000387
"2025","25","1","2","1","Inbred","LN","2022","BGEM-0099-S","BGEM_Short_early","0","2",67.5000000000293,7.87500000000278,66.7499999999659,138.000000000392,176.000000000387
"2314","14","7","2","1","Inbred","LN","2022","BGEM-0100-S","BGEM_Short_late",NA,NA,NA,NA,NA,NA,NA
"2267","17","6","2","1","Inbred","LN","2022","BGEM-0101-S","BGEM_Short_late","0","1",70.6500000000293,7.27500000000278,62.4999999999659,135.500000000392,161.500000000387
"2212","12","5","2","1","Inbred","LN","2022","BGEM-0102-N","BGEM_Short_late","0","1",73.5250000000293,6.30000000000278,46.9999999999659,137.500000000392,175.500000000387
"2036","36","1","2","1","Inbred","LN","2022","BGEM-0103-N","BGEM_Tall_late","0","1",71.1250000000293,6.67500000000278,72.9999999999659,163.750000000392,204.250000000387
"2342","42","7","2","1","Inbred","LN","2022","BGEM-0105-N","BGEM_Tall_early","0","2",70.3750000000293,6.87500000000278,64.7499999999659,165.750000000392,205.000000000387
"2043","43","1","2","1","Inbred","LN","2022","BGEM-0106-N","BGEM_Tall_late","0","2",73.0000000000293,7.02500000000278,83.2499999999659,189.250000000392,228.500000000387
"2223","23","5","2","1","Inbred","LN","2022","BGEM-0107-N","BGEM_Short_late","0","1",64.8250000000293,8.67500000000278,65.749999999966,155.000000000392,189.000000000387
"2308","8","7","2","1","Inbred","LN","2022","BGEM-0108-S","BGEM_Short_late","0","2",71.4500000000293,7.72500000000278,59.9999999999659,139.250000000392,177.250000000387
"2019","19","1","2","1","Inbred","LN","2022","BGEM-0109-N","BGEM_Short_early","0","2",50.5250000000292,6.72500000000278,53.2499999999659,132.500000000392,160.750000000387
"2298","48","6","2","1","Inbred","LN","2022","BGEM-0110-N","BGEM_Tall_early","0","2",66.9000000000293,6.10000000000278,51.7499999999659,160.500000000392,197.000000000387
"2107","7","3","2","1","Inbred","LN","2022","BGEM-0111-S","BGEM_Short_early","0","1",63.4250000000293,6.17500000000278,48.7499999999659,140.250000000392,184.500000000387
"2074","24","2","2","1","Inbred","LN","2022","BGEM-0112-S","BGEM_Short_early","0","1",67.7750000000293,6.62500000000278,60.9999999999659,148.000000000392,194.750000000387
"2004","4","1","2","1","Inbred","LN","2022","BGEM-0113-S","BGEM_Short_early","0","2",67.9250000000293,6.82500000000278,60.4999999999659,155.500000000392,195.500000000387
"2021","21","1","2","1","Inbred","LN","2022","BGEM-0114-S","BGEM_Short_early","0","1",69.5000000000293,7.70000000000278,53.9999999999659,143.000000000392,182.500000000387
"2160","10","4","2","1","Inbred","LN","2022","BGEM-0115-S","BGEM_Short_early","0","1",64.4750000000293,6.95000000000278,59.2499999999659,146.500000000392,191.250000000387
"2154","4","4","2","1","Inbred","LN","2022","BGEM-0116-S","BGEM_Short_early","0","1",61.6000000000293,6.67500000000278,57.9999999999659,143.500000000392,183.750000000387
"2062","12","2","2","1","Inbred","LN","2022","BGEM-0117-S","BGEM_Short_early","0","1",64.3250000000293,6.92500000000278,50.7499999999659,142.250000000392,182.250000000387
"2012","12","1","2","1","Inbred","LN","2022","BGEM-0118-S","BGEM_Short_early","0","1",65.0750000000293,6.75000000000278,51.9999999999659,147.500000000392,192.500000000387
"2169","19","4","2","1","Inbred","LN","2022","BGEM-0120-N","BGEM_Short_late","0","2",75.3500000000293,8.00000000000278,71.9999999999659,130.750000000392,164.000000000387
"2177","27","4","2","1","Inbred","LN","2022","BGEM-0121-N","BGEM_Tall_late","0","2",77.9000000000293,9.62500000000278,88.2499999999659,182.500000000392,225.000000000387
"2236","36","5","2","1","Inbred","LN","2022","BGEM-0122-N","BGEM_Tall_early","0","1",63.0500000000293,6.92500000000278,62.4999999999659,146.750000000392,182.000000000387
"2060","10","2","2","1","Inbred","LN","2022","BGEM-0123-N","BGEM_Short_early","0","1",58.4000000000293,7.15000000000278,61.4999999999659,134.500000000392,165.000000000387
"2141","41","3","2","1","Inbred","LN","2022","BGEM-0124-N","BGEM_Tall_late","0","1",66.0500000000293,7.25000000000278,72.7499999999659,177.000000000392,220.500000000387
"2197","47","4","2","1","Inbred","LN","2022","BGEM-0125-N","BGEM_Tall_early","0","1",60.4750000000293,8.05000000000278,75.2499999999659,155.000000000392,190.750000000387
"2340","40","7","2","1","Inbred","LN","2022","BGEM-0126-N","BGEM_Tall_early","0","1",67.8250000000293,8.15000000000278,75.4999999999659,165.250000000392,201.000000000387
"2249","49","5","2","1","Inbred","LN","2022","BGEM-0127-N","BGEM_Tall_early","0","1",64.1250000000293,6.30000000000278,66.7499999999659,147.750000000392,184.750000000387
"2110","10","3","2","1","Inbred","LN","2022","BGEM-0129-N","BGEM_Short_early","0","2",66.3750000000293,8.47500000000278,63.7499999999659,129.250000000392,165.750000000387
"2241","41","5","2","1","Inbred","LN","2022","BGEM-0130-N","BGEM_Tall_early","0","2",63.4250000000293,7.00000000000278,60.4999999999659,136.000000000392,176.250000000387
"2135","35","3","2","1","Inbred","LN","2022","BGEM-0131-N","BGEM_Tall_late","0","1",63.9250000000293,7.57500000000278,62.9999999999659,141.250000000392,174.000000000387
"2348","48","7","2","1","Inbred","LN","2022","BGEM-0133-S","BGEM_Tall_early","0","2",70.1500000000293,8.00000000000278,65.2499999999659,148.500000000392,186.500000000387
"2096","46","2","2","1","Inbred","LN","2022","BGEM-0134-S","BGEM_Tall_late","0","1",71.7500000000293,9.57500000000278,90.2499999999659,186.250000000392,226.500000000387
"2009","9","1","2","1","Inbred","LN","2022","BGEM-0136-S","BGEM_Short_early","0","1",58.3807154050385,8.32587032425131,60.3383843604146,119.203690121999,155.145142789194
"2103","3","3","2","1","Inbred","LN","2022","BGEM-0137-S","BGEM_Short_early","0","2",67.9750000000293,8.65000000000278,54.4999999999659,143.750000000392,185.250000000387
"2247","47","5","2","1","Inbred","LN","2022","BGEM-0138-S","BGEM_Tall_early","0","1",69.6500000000293,7.42500000000278,73.7499999999659,159.500000000392,203.500000000387
"2005","5","1","2","1","Inbred","LN","2022","BGEM-0140-N","BGEM_Short_early","1","1.25",67.2500000000293,7.12500000000278,56.2499999999659,142.250000000392,188.250000000387
"2159","9","4","2","1","Inbred","LN","2022","BGEM-0141-N","BGEM_Short_early","0","1",60.1250000000293,7.45000000000278,60.7499999999659,118.750000000392,159.000000000387
"2291","41","6","2","1","Inbred","LN","2022","BGEM-0143-N","BGEM_Tall_early","0","2",70.8500000000293,7.17500000000278,73.7499999999659,152.250000000392,190.500000000387
"2189","39","4","2","1","Inbred","LN","2022","BGEM-0144-N","BGEM_Tall_early","0","1",59.0750000000292,7.62500000000278,80.7499999999659,159.000000000392,199.750000000387
"2234","34","5","2","1","Inbred","LN","2022","BGEM-0145-N","BGEM_Tall_early","0","1",65.4750000000293,6.15000000000278,57.4999999999659,131.750000000392,161.500000000387
"2239","39","5","2","1","Inbred","LN","2022","BGEM-0146-N","BGEM_Tall_early","0","2",66.2750000000293,6.15000000000278,74.4999999999659,187.250000000392,227.750000000387
"2299","49","6","2","1","Inbred","LN","2022","BGEM-0147-S","BGEM_Tall_early","0","1",73.0250000000293,9.05000000000278,70.9999999999659,166.750000000392,202.500000000387
"2227","27","5","2","1","Inbred","LN","2022","BGEM-0148-S","BGEM_Tall_early","0","1",74.0000000000293,7.75000000000278,52.4999999999659,155.250000000392,194.500000000387
"2158","8","4","2","1","Inbred","LN","2022","BGEM-0149-S","BGEM_Short_early","0","1",69.0807154050385,9.2258703242513,58.3383843604147,144.703690121999,184.145142789194
"2151","1","4","2","1","Inbred","LN","2022","BGEM-0150-S","BGEM_Short_early","0","1",56.5000000000292,6.40000000000278,42.7499999999659,110.203690121999,149.145142789194
"2264","14","6","2","1","Inbred","LN","2022","BGEM-0151-N","BGEM_Short_late","0","1",65.1250000000293,7.65000000000278,48.2499999999659,137.750000000392,170.750000000387
"2035","35","1","2","1","Inbred","LN","2022","BGEM-0152-N","BGEM_Tall_late","0","1",63.2500000000293,7.97500000000278,58.2499999999659,143.250000000392,184.750000000387
"2322","22","7","2","1","Inbred","LN","2022","BGEM-0153-S","BGEM_Short_late","0","1",66.2750000000293,8.20000000000278,71.7499999999659,143.250000000392,177.000000000387
"2101","1","3","2","1","Inbred","LN","2022","BGEM-0154-S","BGEM_Short_early","0","2",69.4500000000293,6.95000000000278,78.4999999999659,152.250000000392,195.750000000387
"2133","33","3","2","1","Inbred","LN","2022","BGEM-0155-S","BGEM_Tall_late","0","2",70.6500000000293,8.52500000000278,65.9999999999659,164.000000000392,212.750000000387
"2292","42","6","2","1","Inbred","LN","2022","BGEM-0156-S","BGEM_Tall_early","0","1",66.3500000000293,7.80000000000278,59.9999999999659,129.250000000392,168.000000000387
"2312","12","7","2","1","Inbred","LN","2022","BGEM-0157-N","BGEM_Short_late","0","2",67.9750000000293,6.77500000000278,61.7499999999659,144.250000000392,176.250000000387
"2128","28","3","2","1","Inbred","LN","2022","BGEM-0158-S","BGEM_Tall_late","0","1",77.5250000000293,9.20000000000278,79.7499999999659,176.750000000392,221.500000000387
"2181","31","4","2","1","Inbred","LN","2022","BGEM-0159-S","BGEM_Tall_late","0","2",77.3750000000292,10.2500000000028,94.4999999999659,178.000000000392,217.000000000387
"2076","26","2","2","1","Inbred","LN","2022","BGEM-0160-S","BGEM_Tall_late","0","1",68.6000000000293,9.32500000000278,93.4999999999659,172.000000000392,215.250000000387
"2218","18","5","2","1","Inbred","LN","2022","BGEM-0161-S","BGEM_Short_late","0","1",76.3750000000292,7.67500000000278,73.999999999966,140.250000000392,181.750000000387
"2156","6","4","2","1","Inbred","LN","2022","BGEM-0162-S","BGEM_Short_early","0","1",67.2250000000293,7.20000000000278,62.9999999999659,152.750000000392,191.000000000387
"2303","3","7","2","1","Inbred","LN","2022","BGEM-0163-S","BGEM_Short_late","0","1",60.4750000000293,7.17500000000278,57.2499999999659,128.250000000392,156.000000000387
"2165","15","4","2","1","Inbred","LN","2022","BGEM-0164-S","BGEM_Short_late","0","2",68.2000000000293,7.62500000000278,52.4999999999659,137.750000000392,178.000000000387
"2050","50","1","2","1","Inbred","LN","2022","BGEM-0165-S","BGEM_Tall_late","0","1",68.3250000000293,7.25000000000278,92.2499999999659,188.000000000392,226.500000000387
"2032","32","1","2","1","Inbred","LN","2022","BGEM-0166-S","BGEM_Tall_late","0","1",91.4250000000293,8.27500000000278,81.9999999999659,181.500000000392,218.000000000387
"2120","20","3","2","1","Inbred","LN","2022","BGEM-0167-S","BGEM_Short_early","0","2",66.9000000000293,7.90000000000278,50.4999999999659,146.500000000392,183.500000000387
"2149","49","3","2","1","Inbred","LN","2022","BGEM-0168-S","BGEM_Tall_late","0","1",80.3250000000292,7.12500000000278,101.499999999966,185.750000000392,227.250000000387
"2251","1","6","2","1","Inbred","LN","2022","BGEM-0169-S","BGEM_Short_late","0","1",68.4807154050385,9.0258703242513,47.8383843604147,128.703690121999,165.145142789194
"2222","22","5","2","1","Inbred","LN","2022","BGEM-0170-S","BGEM_Short_late","0","1",69.3500000000293,8.92500000000278,55.2499999999659,131.000000000392,171.250000000387
"2191","41","4","2","1","Inbred","LN","2022","BGEM-0171-S","BGEM_Tall_early","0","1",74.3250000000293,7.80000000000278,68.4999999999659,148.500000000392,191.750000000387
"2077","27","2","2","1","Inbred","LN","2022","BGEM-0172-S","BGEM_Tall_late","0","1",82.2750000000293,9.60000000000278,80.7499999999659,207.750000000392,247.250000000387
"2307","7","7","2","1","Inbred","LN","2022","BGEM-0173-S","BGEM_Short_late","0","2",69.4750000000293,6.65000000000278,57.7499999999659,133.000000000392,173.000000000387
"2215","15","5","2","1","Inbred","LN","2022","BGEM-0174-N","BGEM_Short_late","0","1",60.5807154050385,6.9758703242513,53.3383843604147,117.703690121999,149.145142789194
"2138","38","3","2","1","Inbred","LN","2022","BGEM-0175-S","BGEM_Tall_late","0","2",74.6750000000293,7.27500000000278,70.4999999999659,162.500000000392,202.250000000387
"2042","42","1","2","1","Inbred","LN","2022","BGEM-0178-S","BGEM_Tall_late","0","2",79.5250000000293,9.50000000000278,76.2499999999659,198.500000000392,243.250000000387
"2017","17","1","2","1","Inbred","LN","2022","BGEM-0179-S","BGEM_Short_early","0","1",76.6000000000292,10.0000000000028,72.2499999999659,187.250000000392,229.500000000387
"2102","2","3","2","1","Inbred","LN","2022","BGEM-0180-S","BGEM_Short_early","0","1",71.6000000000293,7.22500000000278,54.4999999999659,137.750000000392,162.250000000387
"2168","18","4","2","1","Inbred","LN","2022","BGEM-0181-N","BGEM_Short_late","0","2",62.3750000000293,6.90000000000278,71.4999999999659,150.000000000392,184.250000000387
"2250","50","5","2","1","Inbred","LN","2022","BGEM-0182-N","BGEM_Tall_early","0","1",63.8250000000293,6.55000000000278,71.7499999999659,176.750000000392,215.250000000387
"2084","34","2","2","1","Inbred","LN","2022","BGEM-0183-N","BGEM_Tall_late","0","1",72.5750000000293,8.02500000000278,77.2499999999659,184.000000000392,207.250000000387
"2059","9","2","2","1","Inbred","LN","2022","BGEM-0184-N","BGEM_Short_early","0","1",62.9750000000293,6.07500000000278,61.2499999999659,140.000000000392,168.500000000387
"2311","11","7","2","1","Inbred","LN","2022","BGEM-0185-N","BGEM_Short_late","0","2",70.4250000000293,6.77500000000278,59.9999999999659,147.250000000392,185.000000000387
"2323","23","7","2","1","Inbred","LN","2022","BGEM-0186-S","BGEM_Short_late","0","1",63.3500000000293,7.22500000000278,47.7499999999659,127.750000000392,161.500000000387
"2221","21","5","2","1","Inbred","LN","2022","BGEM-0187-S","BGEM_Short_late","0","1",72.0250000000293,7.40000000000278,49.9999999999659,119.500000000392,151.000000000387
"2091","41","2","2","1","Inbred","LN","2022","BGEM-0188-S","BGEM_Tall_late","0","2",71.6000000000293,8.37500000000278,73.7499999999659,168.250000000392,213.000000000387
"2290","40","6","2","1","Inbred","LN","2022","BGEM-0189-S","BGEM_Tall_early","0","2",70.1750000000293,7.72500000000278,72.249999999966,169.500000000392,202.500000000387
"2257","7","6","2","1","Inbred","LN","2022","BGEM-0190-N","BGEM_Short_late","0","1",66.0000000000293,6.87500000000278,52.9999999999659,125.000000000392,161.750000000387
"2253","3","6","2","1","Inbred","LN","2022","BGEM-0191-N","BGEM_Short_late","0","1",52.5807154050385,6.0758703242513,56.8383843604147,110.203690121999,140.145142789194
"2078","28","2","2","1","Inbred","LN","2022","BGEM-0192-N","BGEM_Tall_late","0","1",65.7500000000293,6.37500000000278,82.4999999999659,161.250000000392,203.500000000387
"2126","26","3","2","1","Inbred","LN","2022","BGEM-0193-N","BGEM_Tall_late","0","2",65.0500000000293,6.32500000000278,78.9999999999659,158.000000000392,200.250000000387
"2088","38","2","2","1","Inbred","LN","2022","BGEM-0196-N","BGEM_Tall_late","0","1",68.7750000000293,6.52500000000278,64.9999999999659,201.250000000392,245.750000000387
"2075","25","2","2","1","Inbred","LN","2022","BGEM-0197-S","BGEM_Short_early","0","1",73.5750000000293,7.45000000000278,67.2499999999659,149.500000000392,188.500000000387
"2192","42","4","2","1","Inbred","LN","2022","BGEM-0198-S","BGEM_Tall_early","0","1",71.3500000000293,6.85000000000278,78.4999999999659,166.250000000392,226.250000000387
"2235","35","5","2","1","Inbred","LN","2022","BGEM-0199-S","BGEM_Tall_early","0","1",62.0807154050385,7.5258703242513,70.3383843604146,157.203690121999,199.145142789194
